Iter,Config,Kernel,Extractor,Mode,Level,Sample_ID,Label,Predicted,Cause,Failed_Model,Active_Features,Suggestion
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'apex_vec_z', [Baseline][M1] Remove 'radius_ratio_resid', [Baseline][M1] Add 'clean_range_Z'"
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,35,circle,diagonal_right,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'apex_vec_z', [Baseline][M1] Add 'clean_range_Z', [Baseline][M1] Add 'max_reach'"
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,36,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Remove 'corr_xy_clean', [Baseline][M1] Add 'apex_vec_z'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Experimental_Update][M1] Remove 'deviation_max', [Experimental_Update][M1] Add 'max_reach', [Experimental_Update][M1] Add 'corr_xy_clean'"
2,Baseline,linear,feature_extractor,['DRIFT'],5.0,49,diagonal_right,vertical,M3 (False Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'max_reach', [Baseline][M3] Add 'apex_vec_x', [Baseline][M3] Add 'turn_angle_sum'"
2,Baseline,linear,feature_extractor,['DRIFT'],5.0,4,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Remove 'deviation_max', [Baseline][M1] Remove 'corr_xy_clean'"
2,Experimental_Update,linear,feature_extractor,['DRIFT'],3.0,49,diagonal_right,vertical,M3 (False Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean', 'start_x_rel', 'start_y_rel']","[Experimental_Update][M3] Add 'linearity_resid', [Experimental_Update][M3] Remove 'start_y_rel', [Experimental_Update][M3] Remove 'pca_z_clean'"
2,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,49,diagonal_right,vertical,M3 (False Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean', 'start_x_rel', 'start_y_rel']","[Experimental_Update][M3] Add 'linearity_resid', [Experimental_Update][M3] Remove 'start_y_rel', [Experimental_Update][M3] Remove 'pca_z_clean'"
3,Baseline,linear,feature_extractor,['DRIFT'],5.0,48,diagonal_right,circle,M1 (False Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'start_x_rel', [Baseline][M1] Add 'ldlj', [Baseline][M1] Remove 'radius_ratio_resid'"
3,Experimental_Update,linear,feature_extractor,['DRIFT'],3.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",[Experimental_Update][M1] Remove 'deviation_max'
3,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,4,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",[Experimental_Update][M1] Remove 'deviation_max'
3,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,48,diagonal_right,circle,M1 (False Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Experimental_Update][M1] Remove 'radius_ratio_resid', [Experimental_Update][M1] Remove 'deviation_max'"
3,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Experimental_Update][M1] Add 'Z_iqr', [Experimental_Update][M1] Add 'jerk_smooth', [Experimental_Update][M1] Add 'corr_xy_clean'"
4,Baseline,linear,feature_extractor,['DRIFT'],3.0,29,vertical,diagonal_left,M3 (Missed Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'max_reach', [Baseline][M3] Add 'apex_vec_x', [Baseline][M3] Add 'slope_xy_clean'"
4,Baseline,linear,feature_extractor,['DRIFT'],5.0,28,vertical,diagonal_left,M3 (Missed Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'helix_thickness', [Baseline][M3] Add 'slope_xy_clean', [Baseline][M3] Remove 'apex_vec_z'"
4,Baseline,linear,feature_extractor,['DRIFT'],5.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Remove 'helix_thickness', [Baseline][M1] Add 'apex_vec_y', [Baseline][M1] Add 'apex_vec_z'"
4,Baseline,linear,feature_extractor,['DRIFT'],5.0,29,vertical,diagonal_left,M3 (Missed Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Remove 'apex_vec_z', [Baseline][M3] Remove 'clean_range_X', [Baseline][M3] Add 'xy_area_resid'"
