Iter,Config,Kernel,Extractor,Mode,Level,Sample_ID,Label,Predicted,Cause,Failed_Model,Active_Features,Suggestion
1,Baseline,linear,feature_extractor,['DRIFT'],3.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",No simple fix found
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,35,circle,diagonal_right,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'Y_iqr', [Baseline][M1] Add 'jerk_smooth', [Baseline][M1] Remove 'corr_xy_clean'"
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,36,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'apex_vec_y', [Baseline][M1] Add 'pca_z_clean', [Baseline][M1] Remove 'ratio_pca_resid'"
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'Y_iqr', [Baseline][M1] Remove 'ratio_pca_resid', [Baseline][M1] Add 'ideal_length_pc1'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],3.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Remove 'apex_vec_z', [Experimental_Update][M3] Add 'xy_area_resid', [Experimental_Update][M3] Add 'corr_xy_clean'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness', 'deviation_max', 'clean_range_X', 'clean_range_Y']","[Experimental_Update][M1] Add 'corr_xy_clean', [Experimental_Update][M1] Add 'apex_vec_x', [Experimental_Update][M1] Add 'jerk_smooth'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness', 'deviation_max', 'clean_range_X', 'clean_range_Y']","[Experimental_Update][M1] Add 'start_y_rel', [Experimental_Update][M1] Add 'corr_xy_clean', [Experimental_Update][M1] Remove 'radius_ratio_resid'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Add 'corr_xy_clean', [Experimental_Update][M3] Remove 'apex_vec_z', [Experimental_Update][M3] Add 'xy_area_resid'"
2,Baseline,linear,feature_extractor,['DRIFT'],5.0,49,diagonal_right,vertical,M3 (False Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'linearity_shape', [Baseline][M3] Add 'linearity_resid', [Baseline][M3] Add 'xy_area_resid'"
2,Experimental_Update,linear,feature_extractor,['DRIFT'],3.0,49,diagonal_right,vertical,M3 (False Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Add 'helix_thickness', [Experimental_Update][M3] Add 'linearity_resid', [Experimental_Update][M3] Add 'deviation_max'"
