Iter,Config,Kernel,Extractor,Mode,Level,Sample_ID,Label,Predicted,Cause,Failed_Model,Active_Features,Suggestion
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Baseline][M1] Add 'clean_range_Y', [Baseline][M1] Add 'pca_z_clean', [Baseline][M1] Remove 'radius_ratio_resid'"
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,35,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']",[Baseline][M1] Remove 'corr_xy_clean'
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Baseline][M1] Add 'X_iqr', [Baseline][M1] Add 'clean_range_X', [Baseline][M1] Add 'apex_vec_z'"
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,39,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Baseline][M1] Remove 'xy_area_resid_robust', [Baseline][M1] Add 'X_iqr', [Baseline][M1] Add 'ideal_length_pc1'"
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,40,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']",[Baseline][M1] Remove 'linearity_shape_robust'
1,Experimental_Update,linear,feature_extractor,['DRIFT'],3.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Experimental_Update][M1] Remove 'linearity_shape_robust', [Experimental_Update][M1] Add 'clean_range_Y', [Experimental_Update][M1] Remove 'radius_ratio_resid'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,34,circle,diagonal_right,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Experimental_Update][M1] Remove 'ratio_pca_resid', [Experimental_Update][M1] Remove 'radius_ratio_resid'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,36,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Experimental_Update][M1] Remove 'linearity_shape_robust', [Experimental_Update][M1] Remove 'ratio_pca_resid', [Experimental_Update][M1] Add 'corr_xy_clean'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Experimental_Update][M1] Add 'max_reach', [Experimental_Update][M1] Add 'ideal_length_pc1', [Experimental_Update][M1] Remove 'helix_thickness'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,40,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Experimental_Update][M1] Remove 'linearity_shape_robust', [Experimental_Update][M1] Add 'clean_range_X', [Experimental_Update][M1] Remove 'radius_ratio_resid'"
3,Baseline,linear,feature_extractor,['DRIFT'],1.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Baseline][M1] Add 'ideal_length_pc1', [Baseline][M1] Add 'max_reach', [Baseline][M1] Remove 'radius_ratio_resid'"
3,Baseline,linear,feature_extractor,['DRIFT'],3.0,4,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Baseline][M1] Add 'clean_range_Y', [Baseline][M1] Add 'pca_z_clean', [Baseline][M1] Add 'max_reach'"
3,Baseline,linear,feature_extractor,['DRIFT'],3.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Baseline][M1] Add 'max_reach', [Baseline][M1] Remove 'radius_ratio_resid', [Baseline][M1] Remove 'linearity_shape_robust'"
3,Baseline,linear,feature_extractor,['DRIFT'],5.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']",[Baseline][M1] Remove 'xy_area_resid_robust'
3,Experimental_Update,linear,feature_extractor,['DRIFT'],3.0,4,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Experimental_Update][M1] Remove 'deviation_robust', [Experimental_Update][M1] Remove 'radius_ratio_resid'"
3,Experimental_Update,linear,feature_extractor,['DRIFT'],3.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Experimental_Update][M1] Add 'clean_range_Z', [Experimental_Update][M1] Add 'Z_iqr', [Experimental_Update][M1] Remove 'helix_thickness'"
3,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,48,diagonal_right,circle,M1 (False Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Experimental_Update][M1] Add 'clean_range_Z', [Experimental_Update][M1] Add 'max_reach', [Experimental_Update][M1] Add 'Z_iqr'"
3,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,49,diagonal_right,circle,M1 (False Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Experimental_Update][M1] Remove 'linearity_shape_robust', [Experimental_Update][M1] Remove 'deviation_robust'"
3,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape_robust', 'ratio_pca_resid', 'xy_area_resid_robust', 'radius_ratio_resid', 'helix_thickness', 'deviation_robust']","[Experimental_Update][M1] Remove 'ratio_pca_resid', [Experimental_Update][M1] Remove 'deviation_robust', [Experimental_Update][M1] Remove 'radius_ratio_resid'"
4,Baseline,linear,feature_extractor,['DRIFT'],5.0,49,diagonal_right,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'ldlj_robust', [Baseline][M3] Add 'radius_ratio_resid', [Baseline][M3] Add 'X_iqr'"
5,Baseline,linear,feature_extractor,['DRIFT'],5.0,49,diagonal_right,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Remove 'Y_iqr', [Baseline][M3] Add 'deviation_robust', [Baseline][M3] Remove 'pca_z_clean'"
