Iter,Config,Kernel,Extractor,Mode,Level,Sample_ID,Label,Predicted,Cause,Failed_Model,Active_Features,Suggestion
1,Baseline,linear,feature_extractor,['DRIFT'],3.0,35,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'Z_iqr', [Baseline][M1] Remove 'radius_ratio_resid', [Baseline][M1] Add 'ideal_length_pc1'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],3.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness']","[Experimental_Update][M1] Add 'deviation_max', [Experimental_Update][M1] Add 'corr_xy_clean', [Experimental_Update][M1] Remove 'ratio_pca_resid'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],3.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness']","[Experimental_Update][M1] Add 'deviation_max', [Experimental_Update][M1] Add 'apex_vec_z'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],3.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Remove 'pca_z_clean', [Experimental_Update][M3] Add 'xy_area_resid', [Experimental_Update][M3] Add 'deviation_max'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness']","[Experimental_Update][M1] Add 'deviation_max', [Experimental_Update][M1] Add 'corr_xy_clean'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,36,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness']",[Experimental_Update][M1] Add 'deviation_max'
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness']","[Experimental_Update][M1] Add 'max_reach', [Experimental_Update][M1] Add 'clean_range_Z', [Experimental_Update][M1] Add 'Z_iqr'"
3,Baseline,linear,feature_extractor,['DRIFT'],5.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'ldlj', [Baseline][M1] Add 'Z_iqr', [Baseline][M1] Remove 'deviation_max'"
3,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness']","[Experimental_Update][M1] Add 'turn_angle_sum', [Experimental_Update][M1] Remove 'ratio_pca_resid', [Experimental_Update][M1] Add 'max_reach'"
4,Baseline,linear,feature_extractor,['DRIFT'],5.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",No simple fix found
4,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,49,diagonal_right,vertical,M3 (False Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Remove 'clean_range_Z', [Experimental_Update][M3] Remove 'pca_z_clean', [Experimental_Update][M3] Add 'xy_area_resid'"
4,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness']",No simple fix found
5,Experimental_Update,linear,feature_extractor,['DRIFT'],3.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Remove 'clean_range_Z', [Experimental_Update][M3] Remove 'pca_z_clean', [Experimental_Update][M3] Add 'xy_area_resid'"
