Iter,Config,Kernel,Extractor,Mode,Level,Sample_ID,Label,Predicted,Cause,Failed_Model,Active_Features,Suggestion
1,Baseline,linear,feature_extractor,['DRIFT'],4.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'Z_iqr', [Baseline][M1] Remove 'xy_area_resid', [Baseline][M1] Remove 'linearity_shape'"
1,Baseline,linear,feature_extractor,['DRIFT'],6.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",No simple fix found
1,Baseline,linear,feature_extractor,['DRIFT'],6.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'corr_xy_clean', [Baseline][M3] Add 'xy_area_resid', [Baseline][M3] Add 'deviation_max'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],6.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",No simple fix found
1,Experimental_Update,linear,feature_extractor,['DRIFT'],6.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Add 'ratio_pca_resid', [Experimental_Update][M3] Add 'helix_thickness', [Experimental_Update][M3] Remove 'pca_z_clean'"
2,Baseline,linear,feature_extractor,['DRIFT'],6.0,7,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Remove 'helix_thickness', [Baseline][M1] Add 'apex_vec_x', [Baseline][M1] Add 'max_reach'"
3,Baseline,linear,feature_extractor,['DRIFT'],4.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",[Baseline][M1] Remove 'deviation_max'
3,Baseline,linear,feature_extractor,['DRIFT'],6.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'turn_angle_sum', [Baseline][M3] Add 'ldlj', [Baseline][M3] Remove 'pca_z_clean'"
3,Baseline,linear,feature_extractor,['DRIFT'],6.0,4,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'turn_angle_sum', [Baseline][M1] Remove 'radius_ratio_resid'"
3,Baseline,linear,feature_extractor,['DRIFT'],6.0,57,vertical,diagonal_left,M3 (Missed Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Remove 'Z_iqr', [Baseline][M3] Add 'apex_vec_y', [Baseline][M3] Add 'radius_ratio_resid'"
3,Baseline,linear,feature_extractor,['DRIFT'],6.0,5,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",[Baseline][M1] Remove 'deviation_max'
3,Baseline,linear,feature_extractor,['DRIFT'],6.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",[Baseline][M1] Remove 'deviation_max'
