Iter,Config,Kernel,Extractor,Mode,Level,Sample_ID,Label,Predicted,Cause,Failed_Model,Active_Features,Suggestion
1,Baseline,linear,feature_extractor,['ROTATION'],90.0,43,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['apex_vec_x', 'apex_vec_y', 'start_x_rel', 'start_y_rel']","[Baseline][M4] Add 'delta_azimuth', [Baseline][M4] Add 'slope_xy_clean', [Baseline][M4] Remove 'apex_vec_x'"
1,Baseline,linear,feature_extractor,['ROTATION'],90.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'apex_vec_y', [Baseline][M3] Add 'helix_thickness', [Baseline][M3] Add 'corr_xy_clean'"
1,Baseline,linear,feature_extractor,['ROTATION'],90.0,45,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['apex_vec_x', 'apex_vec_y', 'start_x_rel', 'start_y_rel']","[Baseline][M4] Add 'apex_vec_z', [Baseline][M4] Add 'slope_xy_clean', [Baseline][M4] Add 'X_iqr'"
1,Baseline,linear,feature_extractor,['ROTATION'],90.0,46,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'apex_vec_y', [Baseline][M3] Add 'helix_thickness', [Baseline][M3] Add 'corr_xy_clean'"
1,Baseline,linear,feature_extractor,['ROTATION'],90.0,48,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['apex_vec_x', 'apex_vec_y', 'start_x_rel', 'start_y_rel']","[Baseline][M4] Add 'delta_azimuth', [Baseline][M4] Remove 'apex_vec_y', [Baseline][M4] Add 'deviation_max'"
1,Baseline,linear,feature_extractor,['ROTATION'],90.0,49,diagonal_right,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'apex_vec_y', [Baseline][M3] Add 'helix_thickness', [Baseline][M3] Add 'corr_xy_clean'"
1,Baseline,linear,feature_extractor,['ROTATION'],90.0,50,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['apex_vec_x', 'apex_vec_y', 'start_x_rel', 'start_y_rel']","[Baseline][M4] Add 'delta_azimuth', [Baseline][M4] Add 'deviation_max'"
1,Baseline,linear,feature_extractor,['ROTATION'],90.0,51,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['apex_vec_x', 'apex_vec_y', 'start_x_rel', 'start_y_rel']",[Baseline][M4] Add 'delta_azimuth'
1,Experimental_Update,linear,feature_extractor,['ROTATION'],90.0,42,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['apex_vec_x', 'apex_vec_y', 'start_x_rel', 'start_y_rel', 'delta_azimuth']","[Experimental_Update][M4] Add 'slope_xy_clean', [Experimental_Update][M4] Remove 'apex_vec_y', [Experimental_Update][M4] Add 'Y_iqr'"
2,Baseline,linear,feature_extractor,['ROTATION'],90.0,15,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['apex_vec_x', 'apex_vec_y', 'start_x_rel', 'start_y_rel']",No simple fix found
2,Baseline,linear,feature_extractor,['ROTATION'],90.0,19,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['apex_vec_x', 'apex_vec_y', 'start_x_rel', 'start_y_rel']","[Baseline][M4] Add 'delta_azimuth', [Baseline][M4] Remove 'apex_vec_y', [Baseline][M4] Remove 'start_x_rel'"
2,Baseline,linear,feature_extractor,['ROTATION'],90.0,8,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['apex_vec_x', 'apex_vec_y', 'start_x_rel', 'start_y_rel']","[Baseline][M4] Add 'delta_azimuth', [Baseline][M4] Add 'X_iqr', [Baseline][M4] Add 'linearity_resid'"
2,Baseline,linear,feature_extractor,['ROTATION'],90.0,21,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['apex_vec_x', 'apex_vec_y', 'start_x_rel', 'start_y_rel']",[Baseline][M4] Remove 'start_x_rel'
2,Baseline,linear,feature_extractor,['ROTATION'],90.0,14,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'linearity_resid', [Baseline][M3] Remove 'pca_z_clean', [Baseline][M3] Add 'xy_area_resid'"
