Iter,Config,Kernel,Extractor,Mode,Level,Sample_ID,Label,Predicted,Cause,Failed_Model,Active_Features,Suggestion
1,Baseline,linear,feature_extractor,['DRIFT'],3.0,35,circle,diagonal_right,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'linearity_resid', [Baseline][M1] Add 'pca_1_z', [Baseline][M1] Remove 'xy_area_resid'"
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'Y_iqr', [Baseline][M1] Add 'clean_range_Y', [Baseline][M1] Remove 'corr_xy_clean'"
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,35,circle,diagonal_right,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",[Baseline][M1] Remove 'corr_xy_clean'
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,36,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'Y_iqr', [Baseline][M1] Remove 'xy_area_resid', [Baseline][M1] Remove 'corr_xy_clean'"
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Remove 'helix_thickness', [Baseline][M1] Add 'max_reach', [Baseline][M1] Add 'start_x_rel'"
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']",No simple fix found
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Experimental_Update][M1] Add 'jerk_smooth', [Experimental_Update][M1] Remove 'corr_xy_clean', [Experimental_Update][M1] Remove 'radius_ratio_resid'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Experimental_Update][M1] Add 'Z_iqr', [Experimental_Update][M1] Add 'jerk_smooth', [Experimental_Update][M1] Remove 'corr_xy_clean'"
3,Baseline,linear,feature_extractor,['DRIFT'],3.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Remove 'deviation_max', [Baseline][M1] Add 'turn_angle_sum'"
3,Baseline,linear,feature_extractor,['DRIFT'],5.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Remove 'deviation_max', [Baseline][M1] Add 'turn_angle_sum'"
3,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Experimental_Update][M1] Remove 'deviation_max', [Experimental_Update][M1] Add 'turn_angle_sum'"
4,Baseline,linear,feature_extractor,['DRIFT'],5.0,28,vertical,diagonal_right,M3 (Missed Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'deviation_max', [Baseline][M3] Add 'radius_ratio_resid', [Baseline][M3] Add 'helix_thickness'"
4,Experimental_Update,linear,feature_extractor,['DRIFT'],1.0,49,diagonal_right,vertical,M3 (False Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Add 'linearity_resid', [Experimental_Update][M3] Add 'pca_1_z', [Experimental_Update][M3] Add 'turn_angle_sum'"
4,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Experimental_Update][M1] Remove 'helix_thickness', [Experimental_Update][M1] Remove 'xy_area_resid'"
4,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,49,diagonal_right,vertical,M3 (False Vert),M3,"['clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Add 'dwt_energy_detail', [Experimental_Update][M3] Add 'deviation_max', [Experimental_Update][M3] Add 'turn_angle_sum'"
5,Baseline,linear,feature_extractor,['DRIFT'],5.0,4,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'linearity_resid', [Baseline][M1] Remove 'deviation_max', [Baseline][M1] Add 'Y_iqr'"
5,Baseline,linear,feature_extractor,['DRIFT'],5.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Remove 'clean_range_Z', [Baseline][M3] Add 'ldlj', [Baseline][M3] Add 'linearity_resid'"
5,Baseline,linear,feature_extractor,['DRIFT'],5.0,5,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",[Baseline][M1] Remove 'deviation_max'
5,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,5,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Experimental_Update][M1] Add 'pca_z_clean', [Experimental_Update][M1] Remove 'corr_xy_clean', [Experimental_Update][M1] Add 'ldlj'"
