Iter,Config,Kernel,Extractor,Mode,Level,Sample_ID,Label,Predicted,Cause,Failed_Model,Active_Features,Suggestion
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,41,circle,vertical,M1 (Missed Circle),M1,"['linearity_resid', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio', 'rmse_line_fit', 'deviation_max']","[Baseline][M1] Remove 'corr_xy', [Baseline][M1] Add 'Y_iqr', [Baseline][M1] Remove 'deviation_max'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']","[Experimental_Update][M3] Remove 'apex_vec_z', [Experimental_Update][M3] Add 'corr_xy', [Experimental_Update][M3] Add 'radius_ratio'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,57,vertical,circle,M1 (False Circle),M1,"['linearity_resid', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio', 'rmse_line_fit', 'deviation_max']","[Experimental_Update][M1] Remove 'corr_xy', [Experimental_Update][M1] Remove 'linearity_resid', [Experimental_Update][M1] Add 'dwt_energy_detail'"
2,Baseline,linear,feature_extractor,['DRIFT'],5.0,58,vertical,circle,M1 (False Circle),M1,"['linearity_resid', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio', 'rmse_line_fit', 'deviation_max']","[Baseline][M1] Remove 'xy_area_resid', [Baseline][M1] Add 'apex_vec_x', [Baseline][M1] Remove 'linearity_resid'"
2,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,2,circle,vertical,M1 (Missed Circle),M1,"['linearity_resid', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio', 'rmse_line_fit', 'deviation_max']",[Experimental_Update][M1] Remove 'radius_ratio'
3,Baseline,linear,feature_extractor,['DRIFT'],5.0,44,diagonal_left,circle,M1 (False Circle),M1,"['linearity_resid', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio', 'rmse_line_fit', 'deviation_max']","[Baseline][M1] Remove 'corr_xy', [Baseline][M1] Remove 'xy_area_resid', [Baseline][M1] Add 'Y_iqr'"
3,Baseline,linear,feature_extractor,['DRIFT'],5.0,57,vertical,diagonal_left,M3 (Missed Vert),M3,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'pca_z']","[Baseline][M3] Add 'corr_xy', [Baseline][M3] Remove 'Z_iqr', [Baseline][M3] Remove 'range_X'"
3,Baseline,linear,feature_extractor,['DRIFT'],5.0,32,vertical,diagonal_left,M3 (Missed Vert),M3,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'pca_z']","[Baseline][M3] Add 'dwt_energy_detail', [Baseline][M3] Add 'apex_vec_z'"
3,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,44,diagonal_left,circle,M1 (False Circle),M1,"['linearity_resid', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio', 'rmse_line_fit', 'deviation_max']",[Experimental_Update][M1] Remove 'linearity_resid'
3,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,58,vertical,diagonal_left,M3 (Missed Vert),M3,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']","[Experimental_Update][M3] Add 'slope_xy', [Experimental_Update][M3] Remove 'Z_iqr', [Experimental_Update][M3] Add 'corr_xy'"
