Iter,Config,Kernel,Extractor,Mode,Level,Sample_ID,Label,Predicted,Cause,Failed_Model,Active_Features,Suggestion
1,Baseline,linear,feature_extractor,['LINEAR_DISTORTION'],300.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'xy_area_resid', [Baseline][M3] Remove 'pca_z_clean', [Baseline][M3] Add 'deviation_max'"
1,Experimental_Update,linear,feature_extractor,['LINEAR_DISTORTION'],200.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Add 'xy_area_resid', [Experimental_Update][M3] Add 'deviation_max', [Experimental_Update][M3] Add 'dwt_energy_detail'"
1,Experimental_Update,linear,feature_extractor,['LINEAR_DISTORTION'],300.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max', 'linearity_resid']","[Experimental_Update][M1] Add 'slope_xy_clean', [Experimental_Update][M1] Add 'clean_range_Y', [Experimental_Update][M1] Remove 'linearity_resid'"
1,Experimental_Update,linear,feature_extractor,['LINEAR_DISTORTION'],300.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']",[Experimental_Update][M3] Remove 'pca_z_clean'
3,Baseline,linear,feature_extractor,['LINEAR_DISTORTION'],300.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Remove 'deviation_max', [Baseline][M1] Remove 'helix_thickness', [Baseline][M1] Add 'max_reach'"
3,Experimental_Update,linear,feature_extractor,['LINEAR_DISTORTION'],300.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Add 'xy_area_resid', [Experimental_Update][M3] Remove 'Z_iqr', [Experimental_Update][M3] Remove 'pca_z_clean'"
3,Experimental_Update,linear,feature_extractor,['LINEAR_DISTORTION'],300.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max', 'linearity_resid']",No simple fix found
4,Baseline,linear,feature_extractor,['LINEAR_DISTORTION'],300.0,49,diagonal_right,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'apex_vec_x', [Baseline][M3] Add 'ratio_pca_resid', [Baseline][M3] Add 'linearity_resid'"
5,Baseline,linear,feature_extractor,['LINEAR_DISTORTION'],200.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Remove 'Z_iqr', [Baseline][M3] Add 'linearity_resid', [Baseline][M3] Add 'ideal_length_pc1'"
5,Baseline,linear,feature_extractor,['LINEAR_DISTORTION'],300.0,49,diagonal_right,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'ratio_pca_resid', [Baseline][M3] Add 'helix_thickness', [Baseline][M3] Add 'X_iqr'"
5,Baseline,linear,feature_extractor,['LINEAR_DISTORTION'],300.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'xy_area_resid', [Baseline][M3] Remove 'pca_z_clean'"
5,Experimental_Update,linear,feature_extractor,['LINEAR_DISTORTION'],200.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Add 'xy_area_resid', [Experimental_Update][M3] Add 'linearity_resid', [Experimental_Update][M3] Remove 'pca_z_clean'"
5,Experimental_Update,linear,feature_extractor,['LINEAR_DISTORTION'],300.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Add 'xy_area_resid', [Experimental_Update][M3] Add 'linearity_resid'"
