Iter,Config,Kernel,Extractor,Mode,Level,Sample_ID,Label,Predicted,Cause,Failed_Model,Active_Features,Suggestion
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],1.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'pca_z']","[Baseline][M3] Add 'apex_vec_y', [Baseline][M3] Add 'apex_vec_z', [Baseline][M3] Remove 'range_Z'"
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_resid_ratio', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Remove 'corr_xy', [Baseline][M1] Add 'Y_iqr', [Baseline][M1] Add 'apex_vec_x'"
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,35,circle,vertical,M1 (Missed Circle),M1,"['linearity_resid_ratio', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Remove 'corr_xy', [Baseline][M1] Add 'Y_iqr', [Baseline][M1] Remove 'helix_thickness'"
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,36,circle,diagonal_right,M1 (Missed Circle),M1,"['linearity_resid_ratio', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'apex_vec_x', [Baseline][M1] Remove 'corr_xy', [Baseline][M1] Add 'ldlj'"
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,37,circle,diagonal_right,M1 (Missed Circle),M1,"['linearity_resid_ratio', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",No simple fix found
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,41,circle,vertical,M1 (Missed Circle),M1,"['linearity_resid_ratio', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",No simple fix found
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,43,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['apex_vec_x', 'apex_vec_y']",[Baseline][M4] Remove 'apex_vec_y'
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,44,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['apex_vec_x', 'apex_vec_y']",[Baseline][M4] Add 'apex_vec_z'
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,46,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['apex_vec_x', 'apex_vec_y']",No simple fix found
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,47,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['apex_vec_x', 'apex_vec_y']",No simple fix found
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,48,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['apex_vec_x', 'apex_vec_y']",No simple fix found
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,49,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['apex_vec_x', 'apex_vec_y']",No simple fix found
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,50,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['apex_vec_x', 'apex_vec_y']",No simple fix found
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,51,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['apex_vec_x', 'apex_vec_y']",[Baseline][M4] Remove 'apex_vec_y'
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,52,horizontal,diagonal_left,M2 (Missed Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'pca_z']","[Baseline][M2] Add 'deviation_max', [Baseline][M2] Remove 'range_Z', [Baseline][M2] Remove 'pca_z'"
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,57,vertical,diagonal_left,M3 (Missed Vert),M3,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'pca_z']",No simple fix found
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,58,vertical,diagonal_left,M3 (Missed Vert),M3,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'pca_z']","[Baseline][M3] Add 'apex_vec_x', [Baseline][M3] Remove 'range_Y'"
1,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,59,vertical,diagonal_left,M3 (Missed Vert),M3,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'pca_z']","[Baseline][M3] Add 'apex_vec_z', [Baseline][M3] Remove 'range_Y'"
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,34,circle,diagonal_right,M1 (Missed Circle),M1,"['linearity_resid_ratio', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",[Experimental_Update][M1] Remove 'corr_xy'
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,35,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_resid_ratio', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Experimental_Update][M1] Remove 'corr_xy', [Experimental_Update][M1] Add 'Y_iqr', [Experimental_Update][M1] Remove 'helix_thickness'"
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,36,circle,horizontal,M1 (Missed Circle),M1,"['linearity_resid_ratio', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Experimental_Update][M1] Remove 'corr_xy', [Experimental_Update][M1] Remove 'helix_thickness', [Experimental_Update][M1] Add 'ldlj'"
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_resid_ratio', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Experimental_Update][M1] Remove 'linearity_resid_ratio', [Experimental_Update][M1] Add 'ldlj', [Experimental_Update][M1] Remove 'corr_xy'"
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,41,circle,diagonal_right,M1 (Missed Circle),M1,"['linearity_resid_ratio', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Experimental_Update][M1] Add 'apex_vec_x', [Experimental_Update][M1] Remove 'linearity_resid_ratio', [Experimental_Update][M1] Add 'ldlj'"
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,42,diagonal_left,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']",[Experimental_Update][M2] Remove 'apex_vec_z'
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,43,diagonal_left,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']",[Experimental_Update][M2] Remove 'apex_vec_z'
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,44,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['corr_xy', 'apex_vec_x', 'apex_vec_y']","[Experimental_Update][M4] Add 'apex_vec_z', [Experimental_Update][M4] Remove 'apex_vec_y'"
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,45,diagonal_left,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']","[Experimental_Update][M2] Add 'xy_area_resid', [Experimental_Update][M2] Add 'apex_vec_y', [Experimental_Update][M2] Remove 'apex_vec_z'"
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,47,diagonal_right,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']",[Experimental_Update][M2] Remove 'apex_vec_z'
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,48,diagonal_right,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']","[Experimental_Update][M2] Add 'X_iqr', [Experimental_Update][M2] Add 'deviation_max', [Experimental_Update][M2] Remove 'apex_vec_z'"
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,49,diagonal_right,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']",[Experimental_Update][M2] Remove 'apex_vec_z'
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,50,diagonal_right,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']",[Experimental_Update][M2] Remove 'apex_vec_z'
1,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,51,diagonal_right,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']",[Experimental_Update][M2] Remove 'apex_vec_z'
2,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,43,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['apex_vec_x', 'apex_vec_y']",No simple fix found
2,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,19,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['apex_vec_x', 'apex_vec_y']","[Baseline][M4] Remove 'apex_vec_y', [Baseline][M4] Add 'apex_vec_z'"
2,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,8,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['apex_vec_x', 'apex_vec_y']",No simple fix found
2,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,21,diagonal_right,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'pca_z']","[Baseline][M2] Add 'turn_angle_sum', [Baseline][M2] Add 'apex_vec_x', [Baseline][M2] Add 'ldlj'"
2,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,14,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['apex_vec_x', 'apex_vec_y']",No simple fix found
2,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,12,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['apex_vec_x', 'apex_vec_y']",No simple fix found
2,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,10,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['apex_vec_x', 'apex_vec_y']",No simple fix found
2,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,49,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['apex_vec_x', 'apex_vec_y']",[Baseline][M4] Add 'apex_vec_z'
2,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,58,vertical,diagonal_left,M3 (Missed Vert),M3,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'pca_z']",No simple fix found
2,Baseline,linear,feature_extractor,['LINEAR_DRIFT'],2.0,33,vertical,diagonal_left,M3 (Missed Vert),M3,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'pca_z']","[Baseline][M3] Add 'linearity_resid_ratio', [Baseline][M3] Add 'xy_area_resid', [Baseline][M3] Add 'dwt_energy_detail'"
2,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,43,diagonal_left,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']","[Experimental_Update][M2] Add 'slope_xy', [Experimental_Update][M2] Add 'corr_xy', [Experimental_Update][M2] Remove 'apex_vec_z'"
2,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,19,diagonal_right,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']",[Experimental_Update][M2] Remove 'apex_vec_z'
2,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,8,diagonal_left,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']","[Experimental_Update][M2] Add 'X_iqr', [Experimental_Update][M2] Add 'max_reach', [Experimental_Update][M2] Remove 'range_Y'"
2,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,21,diagonal_right,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']",No simple fix found
2,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,14,diagonal_left,diagonal_right,M4 (L->R Fail),M4,"['corr_xy', 'apex_vec_x', 'apex_vec_y']",[Experimental_Update][M4] Add 'deviation_max'
2,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,41,circle,vertical,M1 (Missed Circle),M1,"['linearity_resid_ratio', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Experimental_Update][M1] Add 'dwt_energy_detail', [Experimental_Update][M1] Add 'range_Z', [Experimental_Update][M1] Remove 'helix_thickness'"
2,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,12,diagonal_left,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']","[Experimental_Update][M2] Add 'ldlj', [Experimental_Update][M2] Remove 'apex_vec_z'"
2,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,10,diagonal_left,horizontal,M2 (False Horiz),M2,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']",[Experimental_Update][M2] Remove 'apex_vec_z'
2,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,32,vertical,diagonal_left,M3 (Missed Vert),M3,"['Y_iqr', 'Z_iqr', 'range_X', 'range_Y', 'range_Z', 'apex_vec_z', 'pca_z']",[Experimental_Update][M3] Remove 'apex_vec_z'
2,Experimental_Update,linear,feature_extractor,['LINEAR_DRIFT'],2.0,49,diagonal_right,diagonal_left,M4 (R->L Fail),M4,"['corr_xy', 'apex_vec_x', 'apex_vec_y']",[Experimental_Update][M4] Add 'apex_vec_z'
