Iter,Config,Kernel,Extractor,Mode,Level,Sample_ID,Label,Predicted,Cause,Failed_Model,Active_Features,Suggestion
1,Baseline,linear,feature_extractor,['DRIFT'],3.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Remove 'pca_z_clean', [Baseline][M3] Add 'deviation_max', [Baseline][M3] Add 'xy_area_resid'"
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']",No simple fix found
1,Baseline,linear,feature_extractor,['DRIFT'],5.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Add 'deviation_max', [Baseline][M3] Add 'xy_area_resid'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],3.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max', 'linearity_resid']","[Experimental_Update][M1] Add 'clean_range_Z', [Experimental_Update][M1] Add 'turn_angle_sum', [Experimental_Update][M1] Remove 'corr_xy_clean'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,34,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max', 'linearity_resid']","[Experimental_Update][M1] Add 'turn_angle_sum', [Experimental_Update][M1] Add 'ideal_length_pc1', [Experimental_Update][M1] Add 'clean_range_Y'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,35,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max', 'linearity_resid']",No simple fix found
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,36,circle,vertical,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max', 'linearity_resid']","[Experimental_Update][M1] Add 'clean_range_Z', [Experimental_Update][M1] Add 'apex_vec_z', [Experimental_Update][M1] Add 'turn_angle_sum'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,37,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max', 'linearity_resid']",[Experimental_Update][M1] Remove 'linearity_resid'
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,38,circle,diagonal_right,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max', 'linearity_resid']","[Experimental_Update][M1] Add 'clean_range_Z', [Experimental_Update][M1] Add 'apex_vec_z', [Experimental_Update][M1] Remove 'corr_xy_clean'"
1,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,44,diagonal_left,vertical,M3 (False Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Experimental_Update][M3] Remove 'Z_iqr', [Experimental_Update][M3] Add 'deviation_max', [Experimental_Update][M3] Add 'xy_area_resid'"
2,Experimental_Update,linear,feature_extractor,['DRIFT'],5.0,39,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max', 'linearity_resid']",No simple fix found
3,Baseline,linear,feature_extractor,['DRIFT'],3.0,4,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Remove 'corr_xy_clean', [Baseline][M1] Add 'linearity_resid', [Baseline][M1] Add 'max_reach'"
3,Baseline,linear,feature_extractor,['DRIFT'],5.0,57,vertical,diagonal_left,M3 (Missed Vert),M3,"['Y_iqr', 'Z_iqr', 'clean_range_X', 'clean_range_Y', 'clean_range_Z', 'apex_vec_z', 'pca_z_clean']","[Baseline][M3] Remove 'pca_z_clean', [Baseline][M3] Add 'dwt_energy_detail', [Baseline][M3] Remove 'Z_iqr'"
3,Baseline,linear,feature_extractor,['DRIFT'],5.0,48,diagonal_right,circle,M1 (False Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'X_iqr', [Baseline][M1] Remove 'radius_ratio_resid', [Baseline][M1] Remove 'ratio_pca_resid'"
3,Baseline,linear,feature_extractor,['DRIFT'],5.0,0,circle,diagonal_left,M1 (Missed Circle),M1,"['linearity_shape', 'ratio_pca_resid', 'xy_area_resid', 'corr_xy_clean', 'radius_ratio_resid', 'helix_thickness', 'deviation_max']","[Baseline][M1] Add 'Z_iqr', [Baseline][M1] Add 'max_reach', [Baseline][M1] Add 'ldlj'"
